Date,Open,High,Low,Close,Adj Close,Volume
1995-12-25,223.147995,223.147995,215.352997,215.352997,53.418098,17374472
1996-01-01,215.352997,215.352997,207.231995,207.882004,51.564934,71078994
1996-01-08,209.181000,209.181000,200.735992,200.735992,49.792374,80948220
1996-01-15,205.932999,225.421997,205.932999,225.421997,55.915703,54370080
1996-01-22,224.123001,224.123001,218.925995,223.147995,55.351643,82316656
1996-01-29,217.626007,217.626007,206.908005,209.181000,51.887154,158619680
1996-02-05,207.882004,212.429001,207.882004,207.882004,51.564934,60494304
1996-02-12,208.531998,225.746994,208.531998,221.848999,55.029423,82329626
1996-02-19,220.875000,220.875000,209.181000,209.181000,51.887154,32344082
1996-02-26,205.283005,213.404007,205.283005,213.404007,52.934650,76140701
1996-03-04,216.977005,218.276001,206.582993,206.582993,53.227463,66364545
1996-03-11,203.009995,203.009995,191.315994,191.315994,49.293839,98844399
1996-03-18,199.436996,205.932999,199.436996,205.608002,52.976257,61346033
1996-03-25,202.360001,203.009995,195.539001,203.009995,52.306866,66886177
1996-04-01,206.908005,206.908005,204.309006,205.283005,52.892521,57833651
1996-04-08,205.283005,209.181000,205.283005,209.181000,53.896870,43996165
1996-04-15,212.429001,215.677994,212.429001,212.753998,54.817478,61626662
1996-04-22,209.830994,209.830994,207.557007,209.830994,54.064346,53343147
1996-04-29,207.231995,207.231995,200.410995,200.410995,51.637218,71037343
1996-05-06,200.410995,203.335007,199.436996,203.335007,52.390598,31202468
1996-05-13,203.658997,216.977005,203.658997,216.977005,55.905556,42412843
1996-05-20,212.104996,212.104996,204.309006,205.283005,52.892521,40274063
1996-05-27,205.283005,206.908005,202.684998,203.335007,52.390598,28076963
1996-06-03,203.335007,209.830994,198.787003,198.787003,51.218788,51321145
1996-06-10,200.735992,204.959000,200.735992,201.386002,51.888435,32843654
1996-06-17,200.410995,205.283005,200.410995,204.309006,52.641548,58353072
1996-06-24,204.959000,204.959000,198.138000,204.634003,52.725288,38756124
1996-07-01,207.882004,215.677994,207.882004,214.378006,55.235886,74037368
1996-07-08,217.951004,220.875000,217.951004,218.600998,56.323986,50926745
1996-07-15,216.326996,221.199005,211.130005,218.925995,56.407734,42512180
1996-07-22,214.378006,221.199005,213.404007,215.677994,55.570862,58054085
1996-07-29,217.302002,230.294006,217.302002,230.294006,59.336781,60362878
1996-08-05,221.848999,228.669998,221.848999,224.123001,57.746773,73733697
1996-08-12,224.772003,239.714005,224.772003,239.714005,62.911243,43648452
1996-08-19,233.218002,239.714005,231.917999,239.714005,62.911243,48874165
1996-08-26,239.714005,247.184998,239.714005,243.612000,63.934242,60719702
1996-09-02,244.585999,244.585999,238.089996,238.089996,62.485043,47317960
1996-09-09,241.337997,254.005997,241.337997,254.005997,66.662079,41131478
1996-09-16,257.579010,259.528015,245.884995,245.884995,64.530792,130022342
1996-09-23,241.662994,245.884995,241.337997,244.585999,64.189865,78273036
1996-09-30,245.561005,253.681000,245.561005,253.681000,66.576790,62067206
1996-10-07,255.630005,264.725006,255.630005,264.725006,69.475204,62496593
1996-10-14,269.596985,269.596985,262.450989,263.101013,69.049026,75971569
1996-10-21,263.424988,263.424988,254.330994,258.553009,67.855400,59765951
1996-10-28,258.553009,258.553009,252.707001,253.031006,66.406189,91655197
1996-11-04,251.082001,251.082001,246.535004,246.535004,64.701363,75975700
1996-11-11,246.210007,253.681000,246.210007,253.681000,66.576790,43939872
1996-11-18,253.681000,254.979996,248.483994,254.979996,66.917694,51665649
1996-11-25,260.177002,267.972992,259.528015,267.972992,70.327614,59080444
1996-12-02,272.519989,275.768005,264.399994,264.399994,69.389923,62047359
1996-12-09,269.921997,275.444000,268.298004,268.298004,70.412903,99034079
1996-12-16,273.170013,281.290009,270.895996,281.290009,73.822563,88588563
1996-12-23,282.589996,282.589996,278.691986,278.691986,73.140732,13834140
1996-12-30,279.990997,284.213989,278.041992,284.213989,74.589958,37456366
1997-01-06,283.239014,291.683990,281.940002,287.786987,75.527657,67256484
1997-01-13,297.531006,312.148010,297.531006,304.677002,79.960320,160729408
1997-01-20,296.557007,304.351990,296.557007,300.778992,78.937302,84470198
1997-01-27,303.703003,312.148010,303.703003,312.148010,81.921021,43861886
1997-02-03,308.575012,316.045990,308.575012,316.045990,82.944023,68938713
1997-02-10,320.268005,327.088989,319.618988,327.088989,85.842171,96177557
1997-02-17,336.834015,345.278992,333.585999,333.910004,87.632324,108165469
1997-02-24,326.114990,335.859009,326.114990,330.338013,86.694916,106436684
1997-03-03,326.114990,341.705994,326.114990,334.559998,90.235039,87585395
1997-03-10,337.483002,339.432007,336.834015,339.432007,91.549088,81350949
1997-03-17,336.834015,336.834015,299.480011,299.480011,80.773521,141719491
1997-03-24,294.933014,324.490997,294.933014,324.490997,87.519318,115533935
1997-03-31,324.490997,324.490997,318.644012,319.618988,86.205254,67827813
1997-04-07,325.464996,335.535004,325.464996,327.739014,88.395340,67112186
1997-04-14,329.037994,345.604004,329.037994,345.604004,93.213745,61083244
1997-04-21,346.578003,361.845001,344.954010,361.845001,97.594139,64999496
1997-04-28,374.187988,374.187988,361.195007,361.195007,97.418854,87561203
1997-05-05,361.195007,403.096008,361.195007,403.096008,108.720070,115891429
1997-05-12,399.523010,403.420990,392.052002,403.420990,108.807724,123286115
1997-05-19,399.847992,401.471985,388.480011,401.471985,108.282051,49061286
1997-05-26,401.471985,415.114014,398.873993,398.873993,107.581383,82071924
1997-06-02,379.059998,390.752991,376.786011,390.752991,105.390991,102138446
1997-06-09,402.122009,419.661987,402.122009,416.738007,112.399506,74291120
1997-06-16,406.993988,406.993988,393.351990,395.300995,106.617661,104633423
1997-06-23,395.950012,415.438995,395.950012,409.268005,110.384735,74769423
1997-06-30,400.173004,442.398987,400.173004,442.398987,119.320602,57824429
1997-07-07,443.697998,443.697998,431.355011,432.005005,116.517159,57560264
1997-07-14,438.501007,465.460999,438.501007,439.799988,118.619583,78354989
1997-07-21,428.106995,436.877014,427.782013,428.432007,115.553482,56680476
1997-07-28,419.987000,478.128998,419.987000,478.128998,128.957428,78106595
1997-08-04,474.230988,505.412994,474.230988,489.497009,132.023514,99593212
1997-08-11,495.669006,495.669006,470.983002,470.983002,127.030045,54210405
1997-08-18,461.888000,481.052002,461.888000,470.657990,128.331863,42231880
1997-08-25,470.657990,480.402008,469.683014,469.683014,128.066055,36416100
1997-09-01,479.752991,494.045013,479.752991,485.598999,132.405777,41016042
1997-09-08,480.078003,480.078003,462.862000,464.485992,126.648979,45497769
1997-09-15,473.906006,509.960999,473.906006,496.317993,135.328461,55226208
1997-09-22,500.216003,533.021973,495.993011,533.021973,145.336334,64281111
1997-09-29,533.671997,552.510986,526.200989,526.200989,143.476517,66773577
1997-10-06,530.424011,530.424011,508.335999,513.857971,140.111038,72341950
1997-10-13,523.603027,523.603027,510.934998,510.934998,139.313980,55974775
1997-10-20,499.242004,507.687012,469.683014,469.683014,128.066055,52281667
1997-10-27,462.213013,489.171997,462.213013,483.975006,131.962982,57272737
1997-11-03,487.548004,488.523010,480.078003,480.078003,130.900421,65684344
1997-11-10,485.274994,485.274994,454.092010,454.092010,123.814949,52787437
1997-11-17,469.683014,469.683014,440.450012,440.450012,120.095230,130982594
1997-11-24,431.355011,444.347992,429.730988,438.501007,119.563820,75207030
1997-12-01,444.347992,493.720001,444.347992,493.720001,134.620071,72885279
1997-12-08,510.285004,510.285004,478.778015,478.778015,130.545914,47916477
1997-12-15,496.967987,512.559021,474.230988,474.230988,129.306137,61595760
1997-12-22,478.128998,494.368988,478.128998,485.924011,132.494400,18752487
1997-12-29,500.216003,519.705017,500.216003,519.705017,141.705307,16168009
1998-01-05,524.901978,524.901978,505.412994,505.412994,137.808365,70816622
1998-01-12,487.222992,524.577026,487.222992,524.577026,143.033707,44740959
1998-01-19,516.456970,516.456970,510.285004,512.559021,139.756805,44632438
1998-01-26,522.953003,559.981995,522.953003,559.981995,152.687408,67884920
1998-02-02,575.572998,592.463989,557.383972,557.383972,151.979004,77629464
1998-02-09,557.059021,567.127991,542.442017,567.127991,154.635834,79566220
1998-02-16,584.668030,615.849976,584.668030,603.507019,164.555176,67761416
1998-02-23,578.820984,606.755981,578.820984,593.763000,161.898285,53054336
1998-03-02,608.705017,608.705017,571.676025,590.515015,164.251419,70829378
1998-03-09,594.737000,594.737000,590.515015,594.413025,165.335632,60906642
1998-03-16,597.010986,637.937988,597.010986,624.296021,173.647552,70384455
1998-03-23,612.601990,623.645996,608.705017,608.705017,169.310959,56855132
1998-03-30,605.455994,645.083984,603.507019,645.083984,179.429764,82895563
1998-04-06,650.931030,664.247986,650.931030,664.247986,184.760178,72032336
1998-04-13,664.247986,698.354004,635.989014,635.989014,176.899933,66511159
1998-04-20,642.161011,650.281006,608.705017,608.705017,169.310959,76020095
1998-04-27,585.317993,590.190002,574.924011,585.966980,162.986374,88630455
1998-05-04,585.966980,586.291992,580.120972,586.291992,163.076736,55175509
1998-05-11,591.164001,591.164001,559.333008,559.333008,155.578171,61761203
1998-05-18,541.468018,583.693970,541.468018,580.445984,161.450684,93522429
1998-05-25,580.445984,584.343018,565.179016,577.846985,160.727829,48967241
1998-06-01,568.427002,581.419983,567.453003,581.419983,161.721619,45624257
1998-06-08,584.668030,588.565979,561.931030,561.931030,156.300812,61162838
1998-06-15,556.734009,562.580994,536.594971,536.594971,149.253540,71434454
1998-06-22,522.953003,560.632019,522.627991,560.632019,155.939484,64565652
1998-06-29,556.083984,559.981995,544.716003,556.083984,154.674438,64981588
1998-07-06,559.981995,560.632019,555.434998,555.434998,154.493942,65035399
1998-07-13,559.981995,610.653015,559.981995,610.653015,169.852768,83119262
1998-07-20,607.080017,607.080017,561.931030,561.931030,156.300812,51679063
1998-07-27,549.588013,585.317993,541.791992,541.791992,150.699127,115339848
1998-08-03,553.486023,553.486023,505.412994,514.507996,143.110077,94304315
1998-08-10,495.669006,495.669006,457.015991,490.471985,136.424484,94908209
1998-08-17,482.675995,516.456970,477.479004,477.479004,134.562775,78427522
1998-08-24,493.070007,512.559021,463.187012,463.187012,130.535034,55667329
1998-08-31,463.187012,463.187012,426.808014,427.782013,120.557205,59625478
1998-09-07,463.187012,472.282013,423.559998,423.559998,119.367355,70186199
1998-09-14,438.501007,465.786011,438.501007,443.049011,124.859772,97409609
1998-09-21,430.056000,461.238007,429.406006,429.406006,121.014931,97128189
1998-09-28,441.748993,441.748993,387.179993,387.179993,109.114799,105569862
1998-10-05,373.863007,431.355011,373.863007,431.355011,121.564171,125563881
1998-10-12,482.026001,482.026001,462.536987,480.726990,135.478119,111604092
1998-10-19,472.282013,514.182983,472.282013,496.967987,140.055176,102352957
1998-10-26,482.026001,483.001007,476.179993,479.102997,135.020477,66712771
1998-11-02,498.266998,529.773987,498.266998,524.901978,147.927536,75558213
1998-11-09,506.712006,508.985992,502.815002,506.062988,142.618286,54742665
1998-11-16,510.285004,553.486023,505.412994,553.486023,155.983063,72307091
1998-11-23,568.427002,568.427002,555.109985,564.530029,159.095428,61703720
1998-11-30,547.314026,547.314026,499.890991,499.890991,140.878922,89866760
1998-12-07,502.815002,520.354980,502.815002,502.815002,141.702942,54440264
1998-12-14,504.764008,549.913025,504.764008,549.913025,154.976089,67183032
1998-12-21,572.650024,572.650024,561.931030,561.931030,158.363007,25189309
1998-12-28,561.931030,570.375977,555.434998,555.434998,156.532288,5597449
1999-01-04,564.854004,591.489014,564.854004,579.796021,163.397705,91492615
1999-01-11,564.530029,564.530029,515.807007,515.807007,145.364380,107275151
1999-01-18,541.143005,553.810974,526.200989,526.200989,148.293564,81127403
1999-01-25,515.807007,519.054993,504.764008,512.234009,144.357452,67720241
1999-02-01,521.979004,531.073975,501.839996,501.839996,141.428192,84278678
1999-02-08,500.865997,553.810974,487.872986,553.810974,156.074600,101258433
1999-02-15,573.299988,600.258972,573.299988,585.317993,164.953918,102373725
1999-02-22,586.942017,611.302979,581.094971,581.094971,163.763763,73551388
1999-03-01,573.948975,588.565979,573.948975,588.565979,170.381180,57451348
1999-03-08,594.737000,643.784973,594.737000,643.784973,186.366226,126241513
1999-03-15,635.664001,644.109009,602.208008,602.208008,174.330353,77561510
1999-03-22,607.729980,607.729980,578.171997,584.343018,169.158691,61444666
1999-03-29,612.601990,618.448975,608.705017,618.448975,179.031845,64598793
1999-04-05,618.448975,648.981995,618.448975,646.708008,187.212494,1494443924
1999-04-12,662.948975,688.609009,628.192993,628.192993,181.852554,86007489
1999-04-19,651.580017,651.580017,619.747986,628.192993,181.852554,54992210
1999-04-26,637.288025,659.375977,637.288025,649.955994,188.152710,57797569
1999-05-03,649.955994,649.955994,591.814026,591.814026,171.321442,79071827
1999-05-10,592.463989,592.463989,574.273987,574.273987,166.243851,65959296
1999-05-17,546.989990,584.668030,546.989990,564.205017,163.329056,83285099
1999-05-24,561.606018,561.606018,535.945984,535.945984,155.148453,90478728
1999-05-31,535.945984,554.784973,535.945984,547.963989,158.627502,71830138
1999-06-07,544.390991,558.682983,544.390991,556.734009,161.166260,85151642
1999-06-14,549.913025,598.635010,549.913025,598.635010,173.296005,87701845
1999-06-21,598.309998,600.583984,563.554993,563.554993,163.140839,66503609
1999-06-28,558.682983,570.700989,556.734009,563.880005,163.234940,75053599
1999-07-05,562.580994,562.580994,546.340027,546.340027,158.157394,92003206
1999-07-12,536.919983,572.974976,536.919983,572.974976,165.867783,71105396
1999-07-19,548.289001,548.289001,535.296021,535.296021,154.960312,88504552
1999-07-26,523.927979,542.117004,514.182983,521.004028,150.822998,95418732
1999-08-02,530.749023,550.887024,530.749023,546.664978,158.251450,74532675
1999-08-09,532.372986,569.077026,524.252014,569.077026,164.739365,70904367
1999-08-16,558.682983,558.682983,547.963989,554.784973,163.017487,60660846
1999-08-23,584.018982,589.216003,576.547974,584.668030,171.798370,57083365
1999-08-30,584.668030,584.668030,534.971008,546.340027,160.536072,57009008
1999-09-06,554.784973,554.784973,519.705017,519.705017,152.709671,66716756
1999-09-13,513.533997,519.380005,496.967987,496.967987,146.028610,83309621
1999-09-20,496.967987,496.967987,472.606995,472.606995,138.870392,102170398
1999-09-27,510.934998,510.934998,490.471985,494.045013,145.169739,83026484
1999-10-04,503.139008,508.335999,493.070007,508.335999,149.369003,93624189
1999-10-11,510.934998,510.934998,473.256012,473.256012,139.061127,111801251
1999-10-18,473.906006,491.446014,473.906006,491.446014,144.406036,86934552
1999-10-25,496.967987,546.664978,496.967987,546.664978,160.631546,91500079
1999-11-01,547.638977,559.007996,546.015015,553.486023,162.635849,80086735
1999-11-08,558.357971,559.007996,532.697998,559.007996,164.258423,94598657
1999-11-15,565.179016,582.718994,537.244995,537.244995,157.863617,90567383
1999-11-22,536.594971,562.580994,536.594971,547.963989,161.013245,70960829
1999-11-29,539.843994,539.843994,508.335999,508.335999,149.369003,94805558
1999-12-06,501.839996,501.839996,470.983002,496.967987,146.028610,158818786
1999-12-13,501.515015,501.515015,470.983002,470.983002,138.393219,101389938
1999-12-20,478.453003,491.770996,478.128998,481.701996,141.542908,52792540
1999-12-27,481.701996,503.139008,481.701996,503.139008,147.841904,11673756
2000-01-03,503.139008,503.139008,439.476013,439.476013,129.135239,130125388
2000-01-10,451.819000,451.819000,431.355011,436.877014,128.371536,196739503
2000-01-17,434.928009,434.928009,397.898987,415.764008,122.167725,185239013
2000-01-24,420.960999,437.851013,403.420990,417.713013,122.740440,111834418
2000-01-31,404.394989,406.993988,396.274994,396.274994,116.441055,123219543
2000-02-07,401.147003,445.971985,401.147003,406.669006,119.495239,188756744
2000-02-14,390.104004,390.104004,366.066986,386.531006,113.577919,405875439
2000-02-21,377.110992,377.110992,337.158997,337.158997,99.070480,195307939
2000-02-28,350.476013,378.734985,350.476013,367.365997,113.372696,157406867
2000-03-06,356.971985,358.272003,335.859009,358.272003,110.566177,346911206
2000-03-13,355.023010,403.420990,355.023010,390.428009,120.489853,202745959
2000-03-20,390.428009,432.005005,389.778992,432.005005,133.320908,173063172
2000-03-27,429.730988,430.705994,410.891998,430.056000,132.719452,176803156
2000-04-03,444.997009,481.701996,423.559998,423.559998,130.714722,155881578
2000-04-10,436.226990,437.527008,427.457001,427.457001,131.917358,104497032
2000-04-17,408.292999,429.730988,406.343994,429.730988,132.619125,65617610
2000-04-24,429.730988,451.493988,407.967987,407.967987,125.902878,75579271
2000-05-01,407.967987,425.833008,407.967987,414.790009,128.008224,81022630
2000-05-08,397.250000,409.916992,388.480011,406.019989,125.301674,115471473
2000-05-15,415.764008,437.688995,411.540985,418.687012,129.210846,75876453
2000-05-22,426.157990,472.282013,423.559998,472.282013,145.750809,156228462
2000-05-29,472.282013,481.701996,470.333008,470.983002,145.349930,98341403
2000-06-05,463.187012,482.351013,443.697998,450.194000,138.934235,132712533
2000-06-12,448.246002,451.819000,416.414001,421.936005,130.213501,174906657
2000-06-19,417.062988,417.062988,386.531006,391.403015,120.790756,113341704
2000-06-26,408.618011,429.406006,389.778992,405.369995,125.101089,98770572
2000-07-03,401.796997,401.796997,367.528992,395.950012,122.194016,145179526
2000-07-10,379.385010,405.045013,367.041992,405.045013,125.000801,193373027
