Date,Open,High,Low,Close,Adj Close,Volume
1999-12-20,6724.600098,6815.700195,6675.600098,6806.500000,6806.500000,1308731000
1999-12-27,6806.500000,6950.600098,6801.100098,6930.200195,6930.200195,253698000
2000-01-03,6930.200195,6930.200195,6424.399902,6504.799805,6504.799805,2977521000
2000-01-10,6504.799805,6666.799805,6470.299805,6658.200195,6658.200195,4342827000
2000-01-17,6658.200195,6695.899902,6287.100098,6346.299805,6346.299805,4657961000
2000-01-24,6346.299805,6480.399902,6262.899902,6375.600098,6375.600098,4234082000
2000-01-31,6375.600098,6393.500000,6171.200195,6185.000000,6185.000000,7657530000
2000-02-07,6185.000000,6450.899902,6100.700195,6193.299805,6193.299805,10940582000
2000-02-14,6193.299805,6264.100098,5972.700195,6165.000000,6165.000000,7175761000
2000-02-21,6165.000000,6288.799805,6002.700195,6198.000000,6198.000000,6578933000
2000-02-28,6198.000000,6506.299805,6054.100098,6487.500000,6487.500000,5778757000
2000-03-06,6487.500000,6642.500000,6387.200195,6568.700195,6568.700195,5804107000
2000-03-13,6568.700195,6713.100098,6380.600098,6558.000000,6558.000000,5444468000
2000-03-20,6558.000000,6755.100098,6523.299805,6738.500000,6738.500000,4970944000
2000-03-27,6738.500000,6770.399902,6385.799805,6540.200195,6540.200195,4547753000
2000-04-03,6540.200195,6586.299805,6283.200195,6569.899902,6569.899902,4721097000
2000-04-10,6569.899902,6579.600098,6149.799805,6178.100098,6178.100098,4967145000
2000-04-17,6178.100098,6248.100098,5915.200195,6241.200195,6241.200195,4352338000
2000-04-24,6241.200195,6342.200195,6127.899902,6327.399902,6327.399902,3912612000
2000-05-01,6327.399902,6412.600098,6162.500000,6238.799805,6238.799805,3612900000
2000-05-08,6238.799805,6304.200195,6051.500000,6283.500000,6283.500000,4632237000
2000-05-15,6283.500000,6349.100098,6039.100098,6045.399902,6045.399902,4020304000
2000-05-22,6045.399902,6252.200195,5991.899902,6216.899902,6216.899902,4602977000
2000-05-29,6216.899902,6634.899902,6216.899902,6626.399902,6626.399902,4373032000
2000-06-05,6626.399902,6635.700195,6438.100098,6443.799805,6443.799805,4002918000
2000-06-12,6443.799805,6566.700195,6430.799805,6526.000000,6526.000000,3820157000
