Date,Open,High,Low,Close,Adj Close,Volume
2004-12-20,4696.799805,4807.799805,4696.799805,4798.100098,4798.100098,5250666700
2004-12-27,4798.100098,4826.200195,4787.399902,4814.299805,4814.299805,1587504500
2005-01-03,4814.299805,4863.500000,4806.000000,4854.100098,4854.100098,6459087900
2005-01-10,4854.100098,4858.899902,4765.399902,4820.799805,4820.799805,8223879000
2005-01-17,4820.799805,4852.799805,4783.299805,4803.299805,4803.299805,7618743000
2005-01-24,4803.299805,4860.399902,4770.100098,4832.799805,4832.799805,7871087000
2005-01-31,4832.799805,4947.399902,4832.799805,4941.500000,4941.500000,8574939000
2005-02-07,4941.500000,5045.000000,4941.500000,5044.200195,5044.200195,8354684900
2005-02-14,5044.200195,5077.600098,5030.500000,5057.200195,5057.200195,7521436800
2005-02-21,5057.200195,5077.799805,4970.799805,5006.799805,5006.799805,8058159300
2005-02-28,5006.799805,5042.000000,4965.899902,5036.299805,5036.299805,8366070300
2005-03-07,5036.299805,5041.299805,4956.799805,4982.100098,4982.100098,7744861300
2005-03-14,4982.000000,5006.100098,4920.000000,4923.299805,4923.299805,8367854000
2005-03-21,4923.299805,4952.200195,4887.200195,4922.500000,4922.500000,7280286700
2005-03-28,4922.500000,4942.000000,4886.500000,4914.000000,4914.000000,6524783200
2005-04-04,4914.000000,4994.100098,4877.000000,4983.700195,4983.700195,7894737400
2005-04-11,4983.600098,4983.600098,4891.600098,4891.600098,4891.600098,7171368200
2005-04-18,4891.600098,4891.600098,4794.799805,4849.299805,4849.299805,7796424400
2005-04-25,4849.299805,4879.600098,4773.700195,4801.700195,4801.700195,7958807200
2005-05-02,4801.700195,4924.600098,4801.700195,4918.899902,4918.899902,5924858200
2005-05-09,4918.899902,4929.100098,4854.200195,4886.500000,4886.500000,7616776800
2005-05-16,4886.500000,4981.100098,4869.000000,4971.799805,4971.799805,8010190200
2005-05-23,4971.799805,5004.299805,4956.799805,4986.299805,4986.299805,7844512800
2005-05-30,4986.299805,5016.600098,4964.000000,4999.399902,4999.399902,5785452400
2005-06-06,4999.399902,5047.299805,4976.200195,5030.399902,5030.399902,6906274000
2005-06-13,5030.399902,5098.500000,5013.399902,5077.600098,5077.600098,7835161700
2005-06-20,5077.600098,5121.899902,5057.899902,5079.000000,5079.000000,7056345600
2005-06-27,5079.000000,5162.600098,5036.899902,5161.000000,5161.000000,8390242800
2005-07-04,5161.000000,5237.600098,5022.100098,5232.200195,5232.200195,8332808600
2005-07-11,5232.200195,5283.899902,5216.200195,5230.899902,5230.899902,8686631700
2005-07-18,5230.799805,5258.399902,5180.200195,5241.799805,5241.799805,8831400900
2005-07-25,5241.799805,5308.600098,5241.799805,5282.299805,5282.299805,8538972600
2005-08-01,5282.299805,5341.799805,5282.299805,5314.799805,5314.799805,7110694400
2005-08-08,5314.700195,5386.399902,5314.700195,5345.799805,5345.799805,6255357800
2005-08-15,5345.799805,5367.799805,5263.700195,5312.600098,5312.600098,7224375900
2005-08-22,5312.600098,5329.700195,5228.100098,5228.100098,5228.100098,5496052500
2005-08-29,5228.100098,5342.100098,5228.100098,5326.899902,5326.899902,5605106000
2005-09-05,5326.799805,5376.100098,5320.600098,5359.299805,5359.299805,6243279300
2005-09-12,5359.299805,5418.700195,5327.100098,5407.899902,5407.899902,7552976100
2005-09-19,5407.899902,5446.600098,5354.299805,5413.600098,5413.600098,7886336200
2005-09-26,5413.600098,5508.399902,5413.600098,5477.700195,5477.700195,7723287700
2005-10-03,5477.700195,5515.000000,5355.700195,5362.299805,5362.299805,8400955800
2005-10-10,5362.299805,5404.399902,5245.600098,5275.000000,5275.000000,8553762600
2005-10-17,5275.000000,5303.200195,5130.899902,5142.100098,5142.100098,8253846800
2005-10-24,5142.100098,5236.500000,5140.100098,5213.399902,5213.399902,7056029800
2005-10-31,5213.399902,5446.399902,5213.399902,5423.600098,5423.600098,10325109300
2005-11-07,5423.600098,5481.700195,5415.500000,5465.100098,5465.100098,8896997200
2005-11-14,5465.100098,5531.600098,5391.700195,5498.899902,5498.899902,9210860600
2005-11-21,5498.899902,5539.000000,5486.200195,5523.799805,5523.799805,7642802700
2005-11-28,5523.799805,5554.899902,5423.200195,5528.100098,5528.100098,9059696600
2005-12-05,5528.100098,5574.000000,5492.799805,5517.399902,5517.399902,9427181600
2005-12-12,5517.399902,5552.600098,5489.299805,5531.600098,5531.600098,8521141100
2005-12-19,5531.600098,5608.200195,5524.700195,5595.500000,5595.500000,5553987700
2005-12-26,5595.399902,5647.200195,5591.899902,5618.799805,5618.799805,1523800800
2006-01-02,5618.799805,5731.799805,5618.799805,5731.799805,5731.799805,7600848800
2006-01-09,5731.799805,5750.299805,5686.100098,5711.000000,5711.000000,8857711800
2006-01-16,5711.000000,5740.200195,5634.799805,5672.399902,5672.399902,9195840300
2006-01-23,5672.399902,5788.200195,5625.000000,5786.799805,5786.799805,9945998300
2006-01-30,5786.799805,5816.000000,5728.200195,5759.299805,5759.299805,9400084400
2006-02-06,5759.299805,5808.899902,5681.899902,5764.100098,5764.100098,10063330800
2006-02-13,5764.100098,5863.299805,5760.299805,5846.200195,5846.200195,8556524000
2006-02-20,5846.200195,5888.000000,5829.399902,5860.500000,5860.500000,8728395100
2006-02-27,5860.500000,5893.299805,5783.899902,5858.700195,5858.700195,10144109400
2006-03-06,5858.700195,5924.500000,5790.899902,5907.899902,5907.899902,9359590500
2006-03-13,5907.899902,6044.000000,5907.899902,5999.399902,5999.399902,10237953300
2006-03-20,5999.399902,6039.100098,5956.700195,6036.299805,6036.299805,10031889200
2006-03-27,6036.299805,6047.000000,5927.200195,5964.600098,5964.600098,8552998700
2006-04-03,5964.600098,6074.200195,5964.600098,6026.100098,6026.100098,9037444700
2006-04-10,6026.100098,6092.500000,5974.500000,6029.399902,6029.399902,6882406900
2006-04-17,6029.399902,6137.100098,6026.100098,6132.700195,6132.700195,6676046600
2006-04-24,6132.700195,6136.500000,6023.100098,6023.100098,6023.100098,8179840200
2006-05-01,6023.100098,6100.000000,6001.100098,6091.700195,6091.700195,7083754900
2006-05-08,6091.700195,6133.500000,5912.100098,5912.100098,5912.100098,8911282400
2006-05-15,5912.100098,5912.100098,5618.700195,5657.399902,5657.399902,10196459300
2006-05-22,5657.399902,5791.000000,5510.500000,5791.000000,5791.000000,9713445000
2006-05-29,5791.000000,5802.899902,5591.500000,5764.600098,5764.600098,7649769500
2006-06-05,5764.600098,5789.799805,5562.899902,5655.200195,5655.200195,8778028600
2006-06-12,5655.200195,5701.500000,5467.399902,5597.399902,5597.399902,9522855500
2006-06-19,5597.399902,5736.799805,5585.000000,5692.100098,5692.100098,6905532600
2006-06-26,5692.100098,5865.700195,5633.799805,5833.399902,5833.399902,7306853900
2006-07-03,5833.399902,5908.500000,5815.700195,5888.899902,5888.899902,5933743100
2006-07-10,5888.899902,5901.000000,5707.600098,5707.600098,5707.600098,6076306100
2006-07-17,5707.600098,5819.700195,5654.600098,5719.700195,5719.700195,7374858600
2006-07-24,5719.700195,5982.500000,5719.700195,5974.899902,5974.899902,7551435200
2006-07-31,5974.899902,5977.200195,5827.100098,5889.399902,5889.399902,7181157800
