Date,Open,High,Low,Close,Adj Close,Volume
2009-12-21,5196.799805,5402.399902,5196.799805,5402.399902,5402.399902,2060687500
2009-12-28,5402.399902,5445.200195,5390.399902,5412.899902,5412.899902,907465200
2010-01-04,5412.899902,5551.700195,5410.799805,5534.200195,5534.200195,5067892800
2010-01-11,5534.200195,5600.500000,5450.399902,5455.399902,5455.399902,5379993500
2010-01-18,5455.399902,5531.899902,5253.000000,5303.000000,5303.000000,6075140600
2010-01-25,5303.000000,5330.600098,5145.700195,5188.500000,5188.500000,5888309600
2010-02-01,5188.500000,5305.399902,5033.799805,5060.899902,5060.899902,6837406900
2010-02-08,5060.899902,5207.700195,5033.000000,5142.500000,5142.500000,6655115700
2010-02-15,5142.500000,5366.100098,5142.500000,5358.200195,5358.200195,5329949000
2010-02-22,5358.200195,5395.500000,5259.700195,5354.500000,5354.500000,6630964900
2010-03-01,5354.500000,5605.399902,5354.500000,5599.799805,5599.799805,5827717500
2010-03-08,5599.799805,5646.700195,5563.100098,5625.700195,5625.700195,5011676300
2010-03-15,5625.700195,5691.200195,5588.200195,5650.100098,5650.100098,6035275700
2010-03-22,5650.100098,5737.100098,5583.500000,5703.000000,5703.000000,5104542700
2010-03-29,5703.000000,5744.899902,5646.299805,5744.899902,5744.899902,3859738100
2010-04-05,5744.899902,5790.399902,5684.500000,5771.000000,5771.000000,3198537700
2010-04-12,5771.000000,5833.700195,5726.399902,5744.000000,5744.000000,4797455700
2010-04-19,5744.000000,5797.000000,5652.399902,5723.700195,5723.700195,5262137200
2010-04-26,5723.700195,5800.700195,5533.600098,5553.299805,5553.299805,7030603700
2010-05-03,5553.299805,5566.000000,5045.299805,5123.000000,5123.000000,8192050600
2010-05-10,5123.000000,5436.000000,5123.000000,5262.899902,5262.899902,7580477800
2010-05-17,5262.899902,5341.399902,4957.100098,5062.899902,5062.899902,7409611800
2010-05-24,5062.899902,5240.299805,4898.500000,5188.399902,5188.399902,7442188100
2010-05-31,5188.399902,5262.500000,5063.200195,5126.000000,5126.000000,4923286500
2010-06-07,5126.000000,5184.399902,4984.700195,5163.700195,5163.700195,5661401100
2010-06-14,5163.700195,5293.799805,5149.100098,5250.799805,5250.799805,5646856400
2010-06-21,5250.799805,5331.500000,5031.700195,5046.500000,5046.500000,5031544800
2010-06-28,5046.500000,5085.700195,4790.000000,4838.100098,4838.100098,5520675100
2010-07-05,4838.100098,5150.600098,4821.100098,5132.899902,5132.899902,4511690000
2010-07-12,5132.899902,5287.299805,5128.600098,5158.899902,5158.899902,4256067800
2010-07-19,5158.899902,5328.500000,5090.600098,5312.600098,5312.600098,4379148000
2010-07-26,5312.600098,5411.500000,5245.500000,5258.000000,5258.000000,5398683700
2010-08-02,5258.000000,5416.799805,5258.000000,5332.399902,5332.399902,5191612700
2010-08-09,5332.399902,5418.600098,5210.600098,5275.399902,5275.399902,4457204100
2010-08-16,5275.399902,5351.500000,5160.399902,5195.299805,5195.299805,3612639700
2010-08-23,5195.299805,5268.399902,5070.899902,5201.600098,5201.600098,3788671300
2010-08-30,5201.600098,5454.000000,5129.700195,5428.200195,5428.200195,3723075700
2010-09-06,5428.200195,5511.500000,5361.399902,5501.600098,5501.600098,3761159500
2010-09-13,5501.600098,5612.899902,5501.600098,5508.500000,5508.500000,4475417800
2010-09-20,5508.500000,5635.700195,5471.700195,5598.500000,5598.500000,3804665200
2010-09-27,5598.500000,5650.299805,5506.100098,5592.899902,5592.899902,4091055500
2010-10-04,5592.899902,5707.299805,5550.600098,5657.600098,5657.600098,4185289900
2010-10-11,5657.600098,5770.899902,5597.500000,5703.399902,5703.399902,4210248800
2010-10-18,5703.399902,5786.700195,5670.100098,5741.399902,5741.399902,3739774100
2010-10-25,5741.399902,5794.299805,5630.899902,5675.200195,5675.200195,3976482800
2010-11-01,5675.200195,5899.399902,5667.399902,5875.399902,5875.399902,4458792800
2010-11-08,5875.399902,5902.100098,5711.700195,5796.899902,5796.899902,4739484300
2010-11-15,5796.899902,5832.899902,5659.700195,5732.799805,5732.799805,3715966500
2010-11-22,5732.799805,5783.100098,5573.299805,5668.700195,5668.700195,4128502900
