Date,Open,High,Low,Close,Adj Close,Volume
2015-07-13,6673.399902,6805.100098,6673.399902,6775.100098,6775.100098,2959723700
2015-07-20,6775.100098,6813.399902,6574.000000,6579.799805,6579.799805,2946394200
2015-07-27,6579.799805,6705.399902,6495.700195,6696.299805,6696.299805,3944110100
2015-08-03,6696.299805,6764.799805,6644.700195,6718.500000,6718.500000,4213785600
2015-08-10,6718.500000,6751.500000,6536.399902,6550.700195,6550.700195,3825117800
2015-08-17,6550.700195,6585.899902,6187.700195,6187.700195,6187.700195,3244881700
2015-08-24,6187.700195,6247.899902,5768.200195,6247.899902,6247.899902,5882021800
2015-08-31,6247.899902,6247.899902,6021.399902,6042.899902,6042.899902,3249202300
2015-09-07,6042.899902,6284.200195,6042.899902,6117.799805,6117.799805,3197763800
2015-09-14,6117.799805,6244.899902,6019.899902,6104.100098,6104.100098,4469193900
2015-09-21,6104.100098,6168.700195,5933.200195,6109.000000,6109.000000,4069910800
2015-09-28,6109.000000,6176.200195,5877.100098,6130.000000,6130.000000,4696540500
2015-10-05,6130.000000,6453.200195,6130.000000,6416.200195,6416.200195,4051961100
2015-10-12,6416.200195,6416.200195,6268.299805,6378.000000,6378.000000,3112580000
2015-10-19,6378.000000,6487.899902,6316.299805,6444.100098,6444.100098,3116069800
2015-10-26,6444.100098,6453.000000,6337.700195,6361.100098,6361.100098,3368080800
2015-11-02,6361.100098,6459.500000,6317.299805,6353.799805,6353.799805,3309048300
2015-11-09,6353.799805,6380.399902,6088.799805,6118.299805,6118.299805,3510932000
2015-11-16,6118.299805,6366.899902,6079.799805,6334.600098,6334.600098,3476355100
2015-11-23,6334.600098,6395.299805,6221.299805,6375.200195,6375.200195,3038196800
2015-11-30,6375.200195,6447.299805,6219.500000,6238.299805,6238.299805,3641447500
2015-12-07,6238.299805,6287.200195,5949.799805,5952.799805,5952.799805,3728761400
2015-12-14,5952.799805,6160.799805,5871.899902,6052.399902,6052.399902,4303007800
2015-12-21,6052.399902,6259.899902,6031.799805,6254.600098,6254.600098,1656806600
2015-12-28,6254.600098,6314.600098,6233.000000,6242.299805,6242.299805,937686300
2016-01-04,6242.299805,6242.299805,5888.000000,5912.399902,5912.399902,3874540900
2016-01-11,5912.399902,6011.100098,5769.200195,5804.100098,5804.100098,4584969800
2016-01-18,5804.100098,5926.899902,5639.899902,5900.000000,5900.000000,4531933500
2016-01-25,5900.000000,6083.799805,5771.399902,6083.799805,6083.799805,4411689400
2016-02-01,6083.799805,6115.100098,5791.000000,5848.100098,5848.100098,4767633100
2016-02-08,5848.100098,5882.399902,5499.500000,5707.600098,5707.600098,5289284700
2016-02-15,5707.600098,6036.500000,5707.600098,5950.200195,5950.200195,3947273000
2016-02-22,5950.200195,6115.399902,5845.600098,6096.000000,6096.000000,4263070200
2016-02-29,6096.000000,6204.100098,6033.200195,6199.399902,6199.399902,4548775700
2016-03-07,6199.399902,6216.100098,6036.700195,6139.799805,6139.799805,4267754800
2016-03-14,6139.799805,6237.000000,6114.799805,6189.600098,6189.600098,4051469400
2016-03-21,6189.600098,6216.799805,6090.000000,6106.500000,6106.500000,2517835800
2016-03-28,6106.500000,6221.799805,6070.799805,6146.100098,6146.100098,2894015100
2016-04-04,6146.100098,6216.299805,6061.899902,6204.399902,6204.399902,3495226700
2016-04-11,6204.399902,6373.899902,6165.500000,6343.799805,6343.799805,3833808400
2016-04-18,6343.799805,6427.299805,6261.700195,6310.399902,6310.399902,3725767100
2016-04-25,6310.399902,6324.600098,6224.500000,6241.899902,6241.899902,4015176600
2016-05-02,6241.899902,6270.000000,6054.700195,6125.700195,6125.700195,3057007800
2016-05-09,6125.700195,6193.200195,6060.100098,6138.500000,6138.500000,3240674400
2016-05-16,6138.500000,6215.899902,6050.200195,6156.299805,6156.299805,3808746900
2016-05-23,6156.299805,6281.700195,6109.600098,6270.799805,6270.799805,3582620100
2016-05-30,6270.799805,6290.100098,6151.899902,6209.600098,6209.600098,3749389700
2016-06-06,6209.600098,6322.600098,6097.200195,6115.799805,6115.799805,3460177600
2016-06-13,6115.799805,6115.799805,5900.000000,6021.100098,6021.100098,4703426700
2016-06-20,6021.100098,6380.600098,5788.700195,6138.700195,6138.700195,7303201500
2016-06-27,6138.700195,6587.399902,5958.700195,6577.799805,6577.799805,8015920900
2016-07-04,6577.799805,6612.100098,6432.500000,6590.600098,6590.600098,5383525000
2016-07-11,6590.600098,6743.399902,6590.600098,6669.200195,6669.200195,4808512500
2016-07-18,6669.200195,6736.600098,6653.700195,6730.500000,6730.500000,3692230300
2016-07-25,6730.500000,6780.100098,6691.000000,6724.399902,6724.399902,4241761400
2016-08-01,6724.399902,6802.399902,6615.799805,6793.500000,6793.500000,4106174500
2016-08-08,6793.500000,6931.000000,6781.500000,6916.000000,6916.000000,3691168800
2016-08-15,6916.000000,6955.299805,6840.899902,6859.000000,6859.000000,3098871300
2016-08-22,6859.000000,6885.399902,6779.200195,6838.100098,6838.100098,3193036200
2016-08-29,6838.100098,6928.299805,6723.200195,6894.600098,6894.600098,3746474800
2016-09-05,6894.600098,6910.700195,6762.299805,6777.000000,6777.000000,3686633100
2016-09-12,6777.000000,6777.000000,6654.500000,6710.299805,6710.299805,4471135100
2016-09-19,6710.299805,6937.299805,6710.299805,6909.399902,6909.399902,3552627100
2016-09-26,6909.399902,6941.100098,6768.899902,6899.299805,6899.299805,4312246600
2016-10-03,6899.299805,7121.899902,6898.100098,7044.399902,7044.399902,5232376000
2016-10-10,7044.399902,7129.799805,6930.000000,7013.600098,7013.600098,4569619700
2016-10-17,7013.600098,7058.399902,6937.399902,7020.500000,7020.500000,3854440600
2016-10-24,7020.500000,7067.299805,6917.799805,6996.299805,6996.299805,4265923200
2016-10-31,6996.299805,6996.299805,6676.600098,6693.299805,6693.299805,4245090500
2016-11-07,6693.299805,6997.299805,6693.299805,6730.399902,6730.399902,5804649800
2016-11-14,6730.399902,6820.500000,6730.399902,6775.799805,6775.799805,4720279700
2016-11-21,6775.799805,6880.700195,6754.200195,6840.799805,6840.799805,3421461400
2016-11-28,6840.799805,6845.700195,6678.700195,6730.700195,6730.700195,4417813400
2016-12-05,6730.700195,6962.299805,6697.700195,6954.200195,6954.200195,4619768500
2016-12-12,6954.200195,7038.399902,6875.399902,7011.600098,7011.600098,4972120700
2016-12-19,7011.600098,7071.100098,6986.399902,7068.200195,7068.200195,2603420200
2016-12-26,7068.200195,7142.799805,7060.899902,7142.799805,7142.799805,1171075700
2017-01-02,7142.799805,7212.000000,7142.799805,7210.100098,7210.100098,3000753500
2017-01-09,7210.100098,7338.500000,7207.399902,7337.799805,7337.799805,4161564200
2017-01-16,7337.799805,7354.100098,7191.700195,7198.399902,7198.399902,3876022500
2017-01-23,7198.399902,7205.700195,7131.500000,7184.500000,7184.500000,4557340400
2017-01-30,7184.500000,7202.399902,7093.600098,7188.299805,7188.299805,4300883200
2017-02-06,7188.299805,7274.799805,7147.200195,7258.799805,7258.799805,3977679100
2017-02-13,7258.799805,7313.399902,7251.799805,7300.000000,7300.000000,3604013400
2017-02-20,7300.000000,7329.600098,7192.500000,7243.700195,7243.700195,4599857600
2017-02-27,7243.700195,7394.600098,7239.700195,7374.299805,7374.299805,4626606800
2017-03-06,7374.299805,7374.299805,7263.600098,7343.100098,7343.100098,4414587100
2017-03-13,7343.100098,7447.000000,7339.299805,7425.000000,7425.000000,4961779400
2017-03-20,7425.000000,7440.899902,7301.799805,7336.799805,7336.799805,3782327600
2017-03-27,7336.799805,7384.799805,7255.799805,7322.899902,7322.899902,4067702100
2017-04-03,7322.899902,7362.600098,7258.100098,7349.399902,7349.399902,3950039200
2017-04-10,7349.399902,7406.399902,7298.899902,7327.600098,7327.600098,3069176200
2017-04-17,7327.600098,7327.600098,7096.799805,7114.600098,7114.600098,3785492700
2017-04-24,7114.600098,7302.600098,7114.600098,7203.899902,7203.899902,4966550500
2017-05-01,7203.899902,7297.399902,7203.899902,7297.399902,7297.399902,3477251500
2017-05-08,7297.399902,7435.399902,7285.799805,7435.399902,7435.399902,4056168700
2017-05-15,7435.399902,7533.700195,7389.299805,7470.700195,7470.700195,4634030700
2017-05-22,7470.700195,7554.200195,7470.700195,7547.600098,7547.600098,3568865000
2017-05-29,7547.600098,7599.000000,7497.100098,7547.600098,7547.600098,4261799200
2017-06-05,7547.600098,7562.000000,7449.700195,7527.299805,7527.299805,4270815300
2017-06-12,7527.299805,7545.100098,7377.899902,7463.500000,7463.500000,5268240900
2017-06-19,7463.500000,7561.100098,7396.799805,7424.100098,7424.100098,3798405600
2017-06-26,7424.100098,7481.000000,7302.700195,7312.700195,7312.700195,4149939100
2017-07-03,7312.700195,7386.899902,7303.500000,7350.899902,7350.899902,3665008800
2017-07-10,7350.899902,7439.100098,7304.799805,7378.399902,7378.399902,3825862600
2017-07-17,7378.399902,7515.100098,7357.799805,7452.899902,7452.899902,3259128400
2017-07-24,7452.899902,7487.100098,7339.399902,7368.399902,7368.399902,4381481300
2017-07-31,7368.399902,7519.100098,7367.899902,7511.700195,7511.700195,3875524200
2017-08-07,7511.700195,7551.899902,7296.500000,7310.000000,7310.000000,3448349000
2017-08-14,7310.000000,7445.000000,7302.500000,7324.000000,7324.000000,2896507600
2017-08-21,7324.000000,7439.500000,7296.799805,7401.500000,7401.500000,3018787800
2017-08-28,7401.500000,7460.500000,7289.200195,7438.500000,7438.500000,2698561900
2017-09-04,7438.500000,7438.500000,7322.399902,7377.600098,7377.600098,2850999200
2017-09-11,7377.600098,7435.799805,7196.600098,7215.500000,7215.500000,4842508300
2017-09-18,7215.500000,7320.299805,7215.500000,7310.600098,7310.600098,3668635700
2017-09-25,7310.600098,7382.700195,7272.500000,7372.799805,7372.799805,3557585400
2017-10-02,7372.799805,7527.700195,7372.700195,7522.899902,7522.899902,3908514900
2017-10-09,7522.899902,7565.100098,7493.700195,7535.399902,7535.399902,4052934300
2017-10-16,7535.399902,7560.000000,7485.399902,7523.200195,7523.200195,3884051500
2017-10-23,7523.200195,7542.000000,7437.399902,7505.000000,7505.000000,3933730000
2017-10-30,7505.000000,7581.000000,7478.399902,7560.399902,7560.399902,4263880700
2017-11-06,7560.399902,7582.899902,7421.700195,7433.000000,7433.000000,3639225300
2017-11-13,7433.000000,7469.299805,7356.200195,7380.700195,7380.700195,4387791900
2017-11-20,7380.700195,7460.899902,7350.399902,7409.600098,7409.600098,3386088000
2017-11-27,7409.600098,7469.600098,7288.700195,7300.500000,7300.500000,4818047000
2017-12-04,7300.500000,7412.200195,7289.399902,7394.000000,7394.000000,4107850400
2017-12-11,7394.000000,7510.799805,7393.600098,7490.600098,7490.600098,5027539600
2017-12-18,7490.600098,7614.399902,7490.600098,7592.700195,7592.700195,2768532800
2017-12-25,7592.700195,7697.600098,7586.399902,7687.799805,7687.799805,1059495200
2018-01-01,7687.799805,7727.700195,7624.100098,7724.200195,7724.200195,2489814300
2018-01-08,7724.200195,7792.600098,7691.799805,7778.600098,7778.600098,4323227300
2018-01-15,7778.600098,7791.799805,7683.700195,7730.799805,7730.799805,3759902800
2018-01-22,7730.799805,7745.200195,7608.500000,7665.500000,7665.500000,3646317700
2018-01-29,7665.500000,7689.200195,7432.299805,7443.399902,7443.399902,4036757800
2018-02-05,7443.399902,7443.399902,7073.000000,7092.399902,7092.399902,5171889100
2018-02-12,7092.399902,7308.000000,7092.399902,7294.700195,7294.700195,3777852800
2018-02-19,7294.700195,7306.200195,7187.799805,7244.399902,7244.399902,3694215300
2018-02-26,7244.399902,7326.000000,7063.399902,7069.899902,7069.899902,3994075100
2018-03-05,7069.899902,7225.299805,7062.100098,7224.500000,7224.500000,3954189000
2018-03-12,7224.500000,7254.899902,7122.799805,7164.100098,7164.100098,4320723500
2018-03-19,7164.100098,7164.200195,6877.000000,6921.899902,6921.899902,3973064200
2018-03-26,6921.899902,7109.899902,6866.899902,7056.600098,7056.600098,3095714600
2018-04-02,7056.600098,7214.000000,6971.799805,7183.600098,7183.600098,3036020200
2018-04-09,7183.600098,7275.000000,7145.600098,7264.600098,7264.600098,3522012500
2018-04-16,7264.600098,7368.200195,7189.899902,7368.200195,7368.200195,4011913100
2018-04-23,7368.200195,7507.100098,7334.600098,7502.200195,7502.200195,4059151100
2018-04-30,7502.200195,7573.000000,7492.399902,7567.100098,7567.100098,3992736800
2018-05-07,7567.100098,7728.899902,7550.399902,7724.600098,7724.600098,3378879400
2018-05-14,7724.600098,7791.399902,7687.500000,7778.799805,7778.799805,4392339400
2018-05-21,7778.799805,7903.500000,7703.299805,7730.299805,7730.299805,4153210200
2018-05-28,7730.299805,7746.700195,7610.700195,7701.799805,7701.799805,4544846200
2018-06-04,7701.799805,7772.100098,7637.500000,7681.100098,7681.100098,4353484800
2018-06-11,7681.100098,7793.500000,7633.899902,7633.899902,7633.899902,5192977200
2018-06-18,7633.899902,7705.200195,7548.100098,7682.299805,7682.299805,3899875400
2018-06-25,7682.299805,7706.600098,7508.299805,7636.899902,7636.899902,5212797200
2018-07-02,7636.899902,7636.899902,7540.700195,7617.700195,7617.700195,3646484400
2018-07-09,7617.700195,7716.200195,7578.200195,7661.899902,7661.899902,3492065500
2018-07-16,7661.899902,7705.799805,7565.000000,7678.799805,7678.799805,3347365400
2018-07-23,7678.799805,7740.600098,7621.799805,7701.299805,7701.299805,3457664500
2018-07-30,7701.299805,7782.899902,7549.299805,7659.100098,7659.100098,4279826800
2018-08-06,7659.100098,7790.200195,7636.600098,7667.000000,7667.000000,3323353900
2018-08-13,7667.000000,7667.299805,7477.100098,7558.600098,7558.600098,3700065200
2018-08-20,7558.600098,7616.200195,7531.200195,7577.500000,7577.500000,2797150600
2018-08-27,7577.500000,7636.700195,7428.700195,7432.399902,7432.399902,2710490900
2018-09-03,7432.399902,7535.100098,7227.100098,7277.700195,7277.700195,3464162800
2018-09-10,7277.700195,7325.299805,7220.500000,7304.000000,7304.000000,3255611800
2018-09-17,7304.000000,7495.299805,7267.799805,7490.200195,7490.200195,4453145800
2018-09-24,7490.200195,7552.000000,7450.500000,7510.200195,7510.200195,3692169500
2018-10-01,7510.200195,7526.200195,7318.500000,7318.500000,7318.500000,3916466300
2018-10-08,7318.500000,7319.799805,6994.799805,6995.899902,6995.899902,4519723300
2018-10-15,6995.899902,7089.000000,6961.299805,7049.799805,7049.799805,3576375500
2018-10-22,7049.799805,7114.100098,6851.600098,6939.600098,6939.600098,4156121900
2018-10-29,6939.600098,7196.399902,6939.600098,7094.100098,7094.100098,4252357500
2018-11-05,7094.100098,7171.700195,7027.500000,7105.299805,7105.299805,3208098300
2018-11-12,7105.299805,7186.299805,6969.000000,7013.899902,7013.899902,4950706400
2018-11-19,7013.899902,7070.500000,6904.200195,6952.899902,6952.899902,3893973200
2018-11-26,6952.899902,7078.399902,6952.899902,6980.200195,6980.200195,4399124100
2018-12-03,6980.200195,7145.500000,6673.600098,6778.100098,6778.100098,4326175000
2018-12-10,6778.100098,6908.500000,6719.200195,6845.200195,6845.200195,4219001400
2018-12-17,6845.200195,6845.200195,6646.500000,6721.200195,6721.200195,4843899900
2018-12-24,6721.200195,6742.500000,6536.500000,6734.000000,6734.000000,1282747000
2018-12-31,6734.000000,6850.399902,6599.500000,6837.399902,6837.399902,2152791700
2019-01-07,6837.399902,7001.899902,6778.000000,6918.200195,6918.200195,3541134700
2019-01-14,6918.200195,6984.399902,6799.000000,6968.299805,6968.299805,3536814400
2019-01-21,6968.299805,6987.899902,6802.000000,6809.200195,6809.200195,3014310400
2019-01-28,6809.200195,7024.500000,6734.000000,7020.200195,7020.200195,3591050300
2019-02-04,7020.200195,7187.500000,7002.399902,7071.200195,7071.200195,3056396600
2019-02-11,7071.200195,7261.600098,7071.200195,7236.700195,7236.700195,2844229700
2019-02-18,7236.700195,7242.100098,7141.899902,7178.600098,7178.600098,3370955700
2019-02-25,7178.600098,7210.700195,7041.000000,7106.700195,7106.700195,4061820300
2019-03-04,7106.700195,7211.799805,7077.899902,7104.299805,7104.299805,3535388500
2019-03-11,7104.299805,7243.799805,7083.200195,7228.299805,7228.299805,4297915600
2019-03-18,7228.299805,7370.600098,7192.799805,7207.600098,7207.600098,3394940000
2019-03-25,7207.600098,7287.700195,7146.799805,7279.200195,7279.200195,3256962900
2019-04-01,7279.200195,7461.399902,7279.200195,7446.899902,7446.899902,3654249100
2019-04-08,7446.899902,7477.600098,7383.500000,7437.100098,7437.100098,3119921500
2019-04-15,7437.100098,7485.899902,7420.299805,7459.899902,7459.899902,2302250500
2019-04-22,7459.899902,7528.899902,7398.600098,7428.200195,7428.200195,2968891200
2019-04-29,7428.200195,7456.500000,7339.500000,7380.600098,7380.600098,2659705600
2019-05-06,7380.600098,7380.600098,7189.899902,7203.299805,7203.299805,3162426300
2019-05-13,7203.299805,7354.200195,7150.899902,7348.600098,7348.600098,3703359100
2019-05-20,7348.600098,7373.299805,7211.299805,7277.700195,7277.700195,3711398700
2019-05-27,7277.700195,7314.899902,7130.899902,7161.700195,7161.700195,3300483800
2019-06-03,7161.700195,7347.399902,7079.700195,7331.899902,7331.899902,3499935100
2019-06-10,7331.899902,7420.700195,7316.399902,7345.799805,7345.799805,3136449800
2019-06-17,7345.799805,7469.200195,7324.500000,7407.500000,7407.500000,4232601800
2019-06-24,7407.500000,7439.399902,7373.200195,7425.600098,7425.600098,3243675700
2019-07-01,7425.600098,7622.600098,7425.600098,7553.100098,7553.100098,2911915300
2019-07-08,7553.100098,7571.299805,7493.799805,7506.000000,7506.000000,2717790800
2019-07-15,7506.000000,7590.100098,7475.500000,7508.700195,7508.700195,2746020700
2019-07-22,7508.700195,7598.600098,7462.700195,7549.100098,7549.100098,3194753700
2019-07-29,7549.100098,7727.500000,7397.899902,7407.100098,7407.100098,4523673700
2019-08-05,7407.100098,7407.100098,7153.899902,7253.899902,7253.899902,4291622700
2019-08-12,7253.899902,7305.600098,7020.200195,7117.200195,7117.200195,3625148300
2019-08-19,7117.200195,7231.700195,7095.000000,7095.000000,7095.000000,3280669500
2019-08-26,7095.000000,7240.399902,7044.700195,7207.200195,7207.200195,2890588600
2019-09-02,7207.200195,7334.600098,7206.899902,7282.299805,7282.299805,3204895200
2019-09-09,7282.299805,7380.299805,7199.399902,7367.500000,7367.500000,4384590200
2019-09-16,7367.500000,7378.299805,7290.700195,7344.899902,7344.899902,4538423700
2019-09-23,7344.899902,7440.799805,7213.000000,7426.200195,7426.200195,3072011900
2019-09-30,7426.200195,7439.600098,7004.399902,7155.399902,7155.399902,3362247000
2019-10-07,7155.399902,7250.100098,7130.500000,7247.100098,7247.100098,4033996100
2019-10-14,7247.100098,7251.799805,7146.100098,7150.600098,7150.600098,4900193700
2019-10-21,7150.600098,7338.899902,7139.399902,7324.500000,7324.500000,3733258600
2019-10-28,7324.500000,7346.899902,7245.200195,7302.399902,7302.399902,3487990500
2019-11-04,7302.399902,7431.899902,7302.399902,7359.399902,7359.399902,3095122800
2019-11-11,7359.399902,7390.000000,7243.200195,7302.899902,7302.899902,3724489600
2019-11-18,7302.899902,7404.500000,7197.299805,7326.799805,7326.799805,3403792300
2019-11-25,7326.799805,7446.000000,7326.799805,7346.500000,7346.500000,3488587000
2019-12-02,7346.500000,7400.299805,7131.200195,7239.700195,7239.700195,3608493200
2019-12-09,7239.700195,7429.000000,7137.799805,7353.399902,7353.399902,4777519000
2019-12-16,7353.399902,7599.500000,7353.200195,7582.500000,7582.500000,4642751100
2019-12-23,7582.500000,7665.399902,7559.600098,7644.899902,7644.899902,1035934400
2019-12-30,7644.899902,7644.899902,7532.399902,7622.399902,7622.399902,1474225700
2020-01-06,7622.399902,7632.000000,7525.000000,7587.899902,7587.899902,2939738200
2020-01-13,7587.899902,7689.700195,7582.500000,7674.600098,7674.600098,3292777100
2020-01-20,7674.600098,7682.799805,7503.200195,7586.000000,7586.000000,2894512500
2020-01-27,7586.000000,7586.000000,7275.000000,7286.000000,7286.000000,3139897300
2020-02-03,7286.000000,7533.600098,7285.200195,7466.700195,7466.700195,3541383800
2020-02-10,7466.700195,7547.700195,7403.700195,7409.100098,7409.100098,3339971900
2020-02-17,7409.100098,7480.500000,7353.399902,7403.899902,7403.899902,3437445000
2020-02-24,7403.899902,7403.899902,6460.100098,6580.600098,6580.600098,6245020300
2020-03-02,6580.600098,6856.299805,6431.399902,6462.600098,6462.600098,6688664100
2020-03-09,6462.600098,6462.600098,5237.500000,5366.100098,5366.100098,9480320200
2020-03-16,5366.100098,5419.299805,4898.799805,5190.799805,5190.799805,10438785400
2020-03-23,5190.799805,5815.700195,4922.799805,5510.299805,5510.299805,8066970900
2020-03-30,5510.299805,5702.700195,5351.799805,5415.500000,5415.500000,7144154600
2020-04-06,5415.500000,5842.700195,5415.500000,5842.700195,5842.700195,5195916600
2020-04-13,5842.700195,5894.700195,5576.399902,5787.000000,5787.000000,4710591000
2020-04-20,5787.000000,5843.600098,5641.000000,5752.200195,5752.200195,4269213500
2020-04-27,5752.200195,6151.600098,5746.100098,5763.100098,5763.100098,5991872300
2020-05-04,5763.100098,5941.899902,5702.000000,5936.000000,5936.000000,3948968600
2020-05-11,5936.000000,6013.000000,5661.100098,5799.799805,5799.799805,5116760000
2020-05-18,5799.799805,6112.000000,5799.600098,5993.299805,5993.299805,4979299200
2020-05-25,5993.299805,6234.000000,5993.299805,6076.600098,6076.600098,6268356300
2020-06-01,6076.600098,6490.000000,6076.600098,6484.299805,6484.299805,5607352400
2020-06-08,6484.299805,6511.799805,5993.200195,6105.200195,6105.200195,5921292100
2020-06-15,6105.200195,6319.799805,5952.399902,6292.600098,6292.600098,5268697300
2020-06-22,6292.600098,6342.200195,6029.299805,6159.299805,6159.299805,3759615900
2020-06-29,6159.299805,6262.700195,6084.500000,6157.299805,6157.299805,3582974600
2020-07-06,6157.299805,6304.200195,6003.200195,6095.399902,6095.399902,3279579300
2020-07-13,6095.399902,6323.600098,6093.200195,6290.299805,6290.299805,3287983000
2020-07-20,6290.299805,6315.700195,6099.100098,6123.799805,6123.799805,3278583600
2020-07-27,6123.799805,6155.100098,5897.799805,5897.799805,5897.799805,4272464300
2020-08-03,5897.799805,6111.500000,5857.100098,6032.200195,6032.200195,3601005000
2020-08-10,6032.200195,6297.200195,6028.500000,6090.000000,6090.000000,3026911300
2020-08-17,6090.000000,6162.700195,5948.799805,6001.899902,6001.899902,2477980700
2020-08-24,6001.899902,6173.500000,5962.500000,5963.600098,5963.600098,2822107700
2020-08-31,5963.600098,5996.200195,5778.399902,5799.100098,5799.100098,3082992400
2020-09-07,5799.100098,6057.700195,5798.500000,6032.100098,6032.100098,3089215600
2020-09-14,6032.100098,6123.700195,6011.799805,6078.500000,6078.500000,2007721300
